deranged	insane	Barron4841
institute	organization for a special purpose; V: establish	Barron4841
institution	instituting;   (building for the) organization; established custom, practice, or relationship in a society; mental hospital; Ex. institution of marriage	Barron4841
institutionalize	make into an institution; put or confine in an institution	Barron4841
derelict	negligent;   (of someone) neglectful of duty;   (of something) deserted by an owner; abandoned; N: abandoned property; homeless or vagrant person	Barron4841
dereliction	neglect of duty; abandonment	Barron4841
deride	ridicule; treat with contempt; make fun of; OP. respect	Barron4841
derision	ridicule; ADJ. derisive; CF. derisory	Barron4841
derivative	unoriginal; obtained from another source; Ex. derivative prose style; N.	Barron4841
derivation	deriving; origin or source of something; Ex. the derivation of the word	Barron4841
dermatologist	one who studies the skin and its diseases	Barron4841
acne	skin disease   (on the face)	Barron4841
derogatory	expressing a low opinion; disparaging; V. derogate: detract; disparage	Barron4841
descry	catch sight of   (something distant)	Barron4841
desecrate	profane; violate the sanctity of	Barron4841
violate	break   (a law); defile; desecrate; assault sexually; Ex. violate graves	Barron4841
desiccate	dry up	Barron4841
desolate	  (of a place) deserted; unpopulated;   (of a person) lonely; forlorn; joyless	Barron4841
desperado	reckless, desperate outlaw	Barron4841
desperate	having lost all hope; despairing; reckless and violent because of loss of hope or despair; undertaken as a last resort	Barron4841
despise	look on with scorn; regard as worthless or distasteful; ADJ. despicable: contemptible	Barron4841
despoil	plunder; sack; Ex. despoil the village	Barron4841
despondent	without hope and courage; depressed; gloomy; N. despondency: loss of hope with gloom; dejection	Barron4841
despot	tyrant; harsh, authoritarian ruler; CF. despotism	Barron4841
destitute	extremely poor; lacking means of subsistence; utterly lacking; devoid; Ex. destitute of any experience	Barron4841
impoverish	make poor; deprive of natural strength or something important; Ex. impoverished soil	Barron4841
desultory	aimless; haphazard; digressing at random	Barron4841
detached	emotionally removed; free from emotional involvement; calm and objective; physically separate; N. detachment; CF. attachment	Barron4841
detain	keep waiting; prevent from leaving or going; N. detention	Barron4841
determinate	having a fixed order of procedure; precisely defined; invariable; fixed; conclusive; final	Barron4841
determination	resolve; firmness of purpose; measurement or calculation; decision	Barron4841
deterrent	something that discourages or deters	Barron4841
detonation	explosion	Barron4841
detraction	slandering; aspersion; detracting; CF. detractor	Barron4841
detrimental	harmful; damaging; N. detriment	Barron4841
deviate	turn away from   (a principle, norm); move away from an accepted standard; swerve; depart; diverge; N. deviation; Ex. deviation of the path of light by a prism	Barron4841
devious	roundabout; erratic; deviating from the straight course; not straightforward; not completely honest; Ex. devious route	Barron4841
devise	think up; invent; plan; bequeath; N: bequest	Barron4841
devoid	empty; lacking	Barron4841
devolve	deputize; pass or be passed to others   (power, work, or property); Ex. devolve on/upon/to	Barron4841
deputize	work or appoint as a deputy; N. deputy: person who has the power to take charge when the leading person is away	Barron4841
devotee	enthusiastic follower; enthusiast; Ex. devotee of Bach	Barron4841
devout	pious; deeply religious; sincere; earnest; Ex. my devout hope	Barron4841
religious	of religion;   (of a person) pious; having reverence for a deity	Barron4841
dexterous	skillful; skill in using hands or mind; N. dexterity	Barron4841
diabolical	diabolic; devilish; fiendish	Barron4841
diadem	crown	Barron4841
dialectical	relating to the art of debate; mutual or reciprocal; Ex. dialectical situation; N. dialectic: art of arriving at the truth by the exchange of logical arguments	Barron4841
diaphanous	sheer; transparent	Barron4841
diatribe	bitter scolding or denunciation; invective; abuse	Barron4841
dichotomy	division into two opposite parts; split; branching into two parts   (especially contradictory ones)	Barron4841
dictum	authoritative and weighty statement   (made by a judge in court); saying; maxim; CF. obiter dictum: incidental, nonbinding remark   (something said in passing)	Barron4841
didactic	  (of speech or writing) intended to teach a moral lesson; teaching; instructional; N. didacticism	Barron4841
die	metal block used for shaping metal or plastic; device for stamping or impressing; mold; CF. dice	Barron4841
diffidence	shyness; lack of self-confidence; timidity; ADJ. diffident	Barron4841
diffuse	wordy; verbose; rambling; spread out   (like a gas); V: spread out in all directions; disperse; N. diffusion; CF. suffuse	Barron4841
digression	wandering away from the subject; V. digress	Barron4841
dilapidated	falling to pieces; in a bad condition; ruined because of neglect; Ex. dilapidated old car/castle; N. dilapidation	Barron4841
dilate	expand; dilate on/upon: speak or write at length on   (a subject)	Barron4841
dilatory	delaying; tending to delay	Barron4841
dilemma	situation that requires a choice between equally unfavorable options; problem; choice of two unsatisfactory alternatives	Barron4841
dilettante	aimless follower of an art or a field of knowledge   (not taking it seriously); amateur; dabbler; CF. delight	Barron4841
diligence	steadiness of effort; persistent hard work	Barron4841
dilute	make   (a liquid) less concentrated; reduce in strength; Ex. dilute the influence of the president	Barron4841
diminution	lessening; reduction in size; V. diminish	Barron4841
din	continued loud noise; V: make a din; instill by wearying repetition	Barron4841
weary	tired after long work; V.	Barron4841
dinghy	small boat   (often ship'boat)	Barron4841
maroon	leave helpless on a deserted island or coast; ADJ. red brown	Barron4841
dingy	  (of things and place) dirty and dull; Ex. dingy street/curtain	Barron4841
dull	  (of colors or surfaces) not bright; cloudy; overcast; boring;   (of edge or sound) not sharp; not rapid; sluggish; slow in thinking and understanding; stupid; V.	Barron4841
dint	means; effort; Ex. by dint of hard work	Barron4841
diorama	life-size, three-dimensional scene from nature or history; three-dimensional scene with modeled figures against a painted background	Barron4841
dire	warning of disaster; disastrous;   (of needs and dangers) very great; urgent; Ex. dire prediction/need of food	Barron4841
dirge	funeral song; slow mournful piece of music   (sung over a dead person)	Barron4841
disabuse	correct a false impression; undeceive; free from a wrong belief	Barron4841
disaffected	disloyal; lacking loyality; V. disaffect: cause to lose affection or loyalty	Barron4841
disapprobation	disapproval; condemnation	Barron4841
disarray	state of disorder; a disorderly or untidy state; Ex. with her clothes in disarray	Barron4841
disavowal	denial; disclaiming; repudiating; disowning; V. disavow; CF. disclaim	Barron4841
disband	dissolve; disperse;   (of a group) break up and separate; Ex. The club has disbanded.	Barron4841
disburse	pay out   (as from a fund); N. disbursement; CF. purse	Barron4841
discernible	distinguishable; perceivable; Ex. discernible improvement	Barron4841
discerning	mentally quick and observant; having insight; perceptive; able to make good judgments; V. discern: perceive	Barron4841
disclaim	disown; renounce claim to; deny; CF. disclaimer	Barron4841
disclose	reveal; N. disclosure	Barron4841
discombobulated	discomposed; confused	Barron4841
discompose	disturb the composure of; confuse	Barron4841
discomfit	frustrate; put to rout; defeat; disconcert; embarrass; perturb	Barron4841
disconcert	confuse; upset; embarrass; perturb	Barron4841
disconsolate	hopelessly sad   (at the loss of something)	Barron4841
discord	conflict; lack of harmony; dissonance   (when musical notes are played)	Barron4841
discordant	not harmonious; conflicting	Barron4841
discount	disregard; regard   (a story or news) as unimportant; deduct from a cost	Barron4841
discourse	serious speech, writing, or conversation; formal discussion   (either written or spoken); conversation; V.	Barron4841
discredit	defame; disgrace; destroy confidence in; disbelieve; N. CF. discreditable: causing discredit; shameful	Barron4841
discrepancy	lack of consistency or agreement as between facts; difference; Ex. discrepancy between two descriptions	Barron4841
discrete	separate; unconnected	Barron4841
discretion	prudence; ability to adjust actions to circumstances; freedom of action or judgment; ADJ. discreet; CF. discretionary	Barron4841
discriminating	able to see differences; discerning; prejudiced; N. discrimination	Barron4841
discriminate	distinguish; make distinctions on the basis of preference	Barron4841
brisk	quick and active; marked by liveliness and vigor	Barron4841
discursive	  (of a person or writing) digressing; rambling   (without any clear plan)	Barron4841 leech
disdain	treat with scorn or contempt	Barron4841
disembark	debark; go ashore   (from a ship); unload cargo from a ship; CF. embark	Barron4841
disenfranchise	disfranchise; deprive of a civil right; OP. enfranchise	Barron4841
disengage	uncouple; separate; disconnect; stop fighting; OP. engage	Barron4841
